campaign,publisher,date,installs,d90_arpu,d90_arpu_pred
732175,78437574,2023-06-20,1,0.0973239999999999,1.080634191890645
732175,78437574,2023-06-21,1,0.0552559999999999,1.0421707761211099
732175,78437574,2023-06-22,1,0.079549,1.0209693152164412
732175,78437574,2023-06-26,1,0.34625,0.8789843992358692
732175,78437574,2023-07-08,3,0.2521722002592245,0.3148398371884267
732175,78437574,2023-07-09,1,0.916344,0.439438931308738
732175,78437574,2023-07-10,1,0.1954249898599999,0.21206272058027587
732175,78437647,2023-06-16,1,0.2340479999999999,0.9864258646951206
732175,78437647,2023-06-18,1,0.000207,0.933768995294502
732175,78437647,2023-06-19,1,0.105039,0.7973705391430826
732175,78437647,2023-06-20,1,0.081917,0.8827398341894781
732175,78437647,2023-06-22,1,,0.7910046446380499
732175,78437647,2023-06-23,1,0.0009749999999999,0.8880647367012605
732175,78437647,2023-07-05,1,0.0005,0.1969357693745064
732175,246389981,2023-07-02,1,0.00159,0.5948959244423825
732175,412033209,2023-06-28,1,,0.6077493982031055
736523,1146,2023-06-08,16,1.1914665625,1.8370730056028435
736523,1146,2023-06-09,14,0.8392817958833586,1.9024337194602738
736523,1146,2023-06-10,23,1.91917073179437,1.9257206541623826
736523,1146,2023-06-11,20,1.334559,1.9075350481988576
736523,1146,2023-06-12,21,2.670710132430396,1.8710881031997206
736523,1146,2023-06-13,19,1.7838638421052633,1.8963513625557538
736523,1146,2023-06-14,23,2.4885047039252255,1.923416354867562
736523,1146,2023-06-15,18,1.6406605831586247,1.9681058550314525
736523,1146,2023-06-16,16,1.619224698653001,1.9046317369972718
736523,1146,2023-06-17,14,3.024235479684924,1.8305043426442427
736523,1146,2023-06-18,17,0.8163605294117646,1.7644685283810764
736523,1146,2023-06-19,18,2.006736678859984,1.9125808217767926
736523,1146,2023-06-20,19,0.8715504210526315,1.778143212301832
736523,1146,2023-06-21,23,1.9016508479706524,1.8444341259237746
736523,1146,2023-06-22,20,1.63321975,1.7530905729064377
736523,1146,2023-06-23,9,1.4822309844014652,1.772166694695904
736523,1146,2023-06-24,29,13.89643879525177,2.3342814117241617
736523,1146,2023-06-25,27,2.02441795316271,1.4860746962841724
736523,1146,2023-06-26,14,1.6950712582029053,1.4622157645868525
736523,1146,2023-06-27,13,1.1859080590684614,1.3934013517248791
736523,1146,2023-06-28,14,2.0163362857142855,1.4486817082786623
736523,1146,2023-06-29,15,1.116620333333333,1.3735590297979543
736523,1146,2023-06-30,9,1.8201212222222225,1.5249160811574671
736523,1146,2023-07-01,6,0.6731781893635252,1.3793183832765976
736523,1146,2023-07-02,8,1.0726185001845756,1.1308704882815381
736523,1146,2023-07-03,17,1.4070364891244265,1.2607533129491717
736523,1146,2023-07-04,15,1.1954865797554957,1.1078363365367565
736523,1146,2023-07-05,6,1.3748183313748703,1.09306200597563
736523,1146,2023-07-06,2,0.720403,0.9673846557847091
736523,1146,2023-07-07,6,0.6292038333333333,1.0251593326631048
736523,1146,2023-07-08,4,0.20714744675,1.014412950098484
736523,1146,2023-07-09,11,0.6241646539043723,0.9506018589830161
736523,1146,2023-07-10,22,0.7560395546603405,0.9968677623493725
736523,1227,2023-06-08,6,0.8838908333333333,1.375981230501781
736523,1227,2023-06-09,10,1.716635,1.4230282449596863
736523,1227,2023-06-10,7,1.4389014285714283,1.4054236672097908
736523,1227,2023-06-11,6,2.2056595531141663,1.41058205433046
736523,1227,2023-06-12,4,0.40929275,1.4032058242068424
736523,1227,2023-06-13,9,1.1759505555555556,1.4648699627899824
736523,1227,2023-06-14,18,0.8199098333333332,1.4716428092151064
736523,1227,2023-06-15,8,1.9049881166606588,1.474128443715591
736523,1227,2023-06-16,5,5.0293256,1.518286497455425
736523,1227,2023-06-17,8,1.4994553039988112,1.4199200575475788
736523,1227,2023-06-18,8,0.99504175,1.3574373124616994
736523,1227,2023-06-19,4,0.296798,1.4349813073475686
736523,1227,2023-06-20,4,1.45872725,1.3668562597541585
736523,1227,2023-06-21,9,0.9629177777777777,1.469548052603208
736523,1227,2023-06-22,14,1.8836248339285715,1.3782044995858715
736523,1227,2023-06-23,7,0.3252082857142857,1.3911684625343244
736523,1227,2023-06-24,2,1.9062865,1.9824058287627788
736523,1227,2023-06-25,8,0.7759795062852495,1.1992841209333627
736523,1227,2023-06-26,6,0.7676896666666666,1.1871570674564929
736523,1227,2023-06-27,7,0.4275815714285714,1.1279486839318122
736523,1227,2023-06-28,8,2.191032585271756,1.183229040485595
736523,1227,2023-06-29,4,0.459581,1.1024032359622453
736523,1227,2023-06-30,5,0.5231019202139607,1.0742536766850301
736523,1227,2023-07-01,13,0.7493550601219764,1.324050391095564
736523,1227,2023-07-02,11,0.6430937390487221,1.1217686206111523
736523,1227,2023-07-03,9,1.4388415555555556,1.1308824871452152
736523,1227,2023-07-04,11,0.6627231818181818,0.9956764929310143
736523,1227,2023-07-05,13,0.3376513353275803,1.0381012292231653
736523,1227,2023-07-06,10,0.2451264999999999,0.9689459493764245
736523,1227,2023-07-07,7,0.2941477142857142,0.8952785884407044
736523,1227,2023-07-08,11,0.7213577369918969,1.0333113938844052
736523,1227,2023-07-09,7,0.6775740133246198,0.8130396541189016
736523,1227,2023-07-10,10,0.2713348914826024,0.8360067736548342
736523,1356,2023-06-09,1,0.298199,1.4578919051826595
736523,1356,2023-06-11,1,0.2516429999999999,1.552711067613978
736523,1356,2023-06-13,1,2.880937307,1.5450268644143268
736523,1356,2023-06-15,1,0.064049,1.5409570106643748
736523,1356,2023-06-18,1,1.3388829999999998,1.53667914128344
736523,1356,2023-06-19,2,0.557324,1.327341513213852
736523,1356,2023-07-10,1,0.4416358104011155,0.5876820642430076
736523,1502,2023-06-10,3,1.1223436666666666,1.3913812496278346
736523,1502,2023-06-12,1,0.064665,1.4867462891683245
736523,1502,2023-06-16,1,0.128849,1.5373525210480754
736523,1502,2023-06-17,1,0.4202649999999999,1.4866813310278804
736523,1502,2023-06-23,1,0.429487,1.4339283133285334
736523,1502,2023-06-25,1,0.141868,1.2189023329041744
736523,1502,2023-07-02,1,0.14436,0.9948545944785386
736523,1502,2023-07-04,1,0.00091,0.8323556590769252
736523,1502,2023-07-07,1,0.77319,0.7515794423325405
736523,1616,2023-06-08,1,6.256083,1.4928277816600053
736523,1616,2023-06-10,1,1.239534,1.5456142114522091
736523,1616,2023-06-11,1,0.2424729999999999,1.606891844940153
736523,1616,2023-06-13,1,0.268044,1.604817012899078
736523,1616,2023-06-14,1,2.131875,1.5674075638420544
736523,1616,2023-06-18,1,1.0270724997579312,1.6098285237936933
736523,1616,2023-06-23,1,0.90446,1.5400950117287557
736523,1616,2023-06-24,1,13.435014,2.1131244576100197
736523,1616,2023-06-25,2,0.2757884999999999,1.2968193880995336
736523,1616,2023-06-26,1,0.066091,1.396526015252664
736523,1616,2023-06-27,3,1.0159216666666666,1.2248621980836354
736523,1616,2023-06-28,5,0.6615405999999999,1.197625290296339
736523,1616,2023-06-29,3,0.5119226666666666,1.1077355524939603
736523,1616,2023-06-30,2,0.5094325,1.1117321651784378
736523,1616,2023-07-01,2,0.1688575,1.3253405951452462
736523,1616,2023-07-02,4,0.8944625,1.1092327811981
736523,1616,2023-07-04,2,0.4747965,0.9863697870457451
